;movieId;recommendation;title;genres;year
17718;88886;0.2698412698412698;Blues Harp;['Crime', 'Drama'];1998
17696;88761;0.2698412698412698;Strapped;['Action', 'Drama'];1993
18375;91591;0.2698412698412698;Macon County Line;['Action', 'Drama'];1974
16690;84238;0.2698412698412698;Aankhen;['Comedy', 'Crime', 'Thriller'];2002
15851;80315;0.2698412698412698;Worthless, The (Arvottomat);['Crime', 'Drama'];1982
16137;81497;0.2698412698412698;Last American Hero, The;['Action', 'Drama'];1973
19184;95145;0.2698412698412698;Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu);['Action', 'Adventure', 'Animation', 'Children'];1986
19162;95028;0.2698412698412698;Appointment with Danger;['Crime', 'Drama', 'Film-Noir'];1951
19149;94998;0.2698412698412698;5 Days of War;['Action', 'Drama', 'War'];2011
19144;94980;0.2698412698412698;Stavisky...;['Crime', 'Drama'];1974
19131;94945;0.2698412698412698;Dr. Crippen;['Crime', 'Drama'];1964
19123;94917;0.2698412698412698;Deadline - U.S.A.;['Crime', 'Drama'];1952
19103;94808;0.2698412698412698;Someone Like You (Unnaipol Oruvan);['Crime', 'Drama'];2009
19100;94801;0.2698412698412698;Steel Trap, The;['Crime', 'Drama'];1952
16134;81453;0.2698412698412698;Dial 1119;['Crime', 'Drama', 'Film-Noir'];1950
19099;94799;0.2698412698412698;Sound of My Voice;['Drama', 'Mystery', 'Sci-Fi'];2011
5975;6073;0.2698412698412698;Victim;['Crime', 'Drama'];1961
19092;94777;0.2698412698412698;Men in Black III (M.III.B.) (M.I.B.³);['Action', 'Comedy', 'Sci-Fi', 'IMAX'];2012
19086;94760;0.2698412698412698;Chains (Catene);['Crime', 'Drama'];1949
19070;94672;0.2698412698412698;Across the Line: The Exodus of Charlie Wright;['Crime', 'Drama'];2010
16186;81698;0.2698412698412698;'R Xmas;['Crime', 'Drama'];2001
19056;94556;0.2698412698412698;Citizen Gangster;['Crime', 'Drama'];2011
3021;3107;0.2698412698412698;Backdraft;['Action', 'Drama'];1991
19034;94435;0.2698412698412698;Over-Eater, The (L'outremangeur);['Crime', 'Drama'];2003
19033;94433;0.2698412698412698;Guilty Hands;['Crime', 'Drama'];1931
16229;81867;0.2698412698412698;Steel Toes;['Crime', 'Drama'];2006
19185;95147;0.2698412698412698;Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime);['Action', 'Adventure', 'Animation', 'Children'];1987
19191;95163;0.2698412698412698;Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken);['Action', 'Adventure', 'Animation', 'Children'];1988
18412;91711;0.2698412698412698;Shockproof;['Crime', 'Drama', 'Film-Noir'];1949
3079;3165;0.2698412698412698;Boiling Point;['Action', 'Drama'];1993
19469;96432;0.2698412698412698;Lawless;['Crime', 'Drama'];2012
33801;149766;0.2698412698412698;Aurore;['Action', 'Drama'];2005
15892;80476;0.2698412698412698;Otis;['Comedy', 'Crime', 'Horror', 'Thriller'];2008
19424;96246;0.2698412698412698;In Eagle Shadow Fist (Ding tian li di) (Fist of Anger);['Action', 'Drama', 'War'];1973
19420;96227;0.2698412698412698;I Am Waiting (Ore wa matteru ze);['Crime', 'Drama'];1957
15898;80494;0.2698412698412698;Phenix City Story, The;['Crime', 'Drama', 'Film-Noir'];1955
19398;96131;0.2698412698412698;K-20: The Fiend with Twenty Faces;['Action', 'Adventure', 'Crime'];2008
19364;96002;0.2698412698412698;Tür, Die (Door, The);['Drama', 'Mystery', 'Sci-Fi'];2009
15938;80680;0.2698412698412698;Monga;['Crime', 'Drama'];2010
15950;80731;0.2698412698412698;Paper Will Be Blue, The (Hîrtia va fi albastrã);['Action', 'Drama'];2006
19193;95167;0.2698412698412698;Brave;['Action', 'Adventure', 'Animation', 'Children'];2012
15959;80759;0.2698412698412698;Hardcore;['Crime', 'Drama'];2004
19326;95804;0.2698412698412698;Wild Bill;['Crime', 'Drama'];2011
19294;95672;0.2698412698412698;Black Windmill, The;['Crime', 'Drama'];1974
16005;80933;0.2698412698412698;Murder, Inc.;['Crime', 'Drama'];1960
16016;80984;0.2698412698412698;Rogue Cop;['Crime', 'Drama', 'Film-Noir'];1954
3061;3147;0.2698412698412698;Green Mile, The;['Crime', 'Drama'];1999
19207;95216;0.2698412698412698;Winning;['Action', 'Drama'];1969
19206;95214;0.2698412698412698;Mad Dog Coll;['Crime', 'Drama'];1961
2458;2542;0.2698412698412698;Lock, Stock & Two Smoking Barrels;['Comedy', 'Crime', 'Thriller'];1998
19000;94291;0.2698412698412698;Judgment in Berlin;['Crime', 'Drama'];1988
16243;81959;0.2698412698412698;Dossier 51 (Dossier 51, Le);['Crime', 'Drama'];1978
18974;94146;0.2698412698412698;Flower in Hell (Jiokhwa);['Crime', 'Drama'];1958
2943;3029;0.2698412698412698;Nighthawks;['Action', 'Drama'];1981
18707;92885;0.2698412698412698;Septième juré, Le;['Crime', 'Drama'];2008
18692;92804;0.2698412698412698;Bodyguards and Assassins;['Action', 'Drama'];2009
5898;5996;0.2698412698412698;Sonny;['Crime', 'Drama'];2002
16486;83184;0.2698412698412698;Breathless (Ddongpari);['Crime', 'Drama'];2009
16491;83222;0.2698412698412698;Trouble in Mind;['Crime', 'Drama'];1985
16540;83381;0.2698412698412698;Seven Thieves;['Crime', 'Drama'];1960
5891;5989;0.2698412698412698;Catch Me If You Can;['Crime', 'Drama'];2002
16541;83385;0.2698412698412698;Handsome Harry;['Crime', 'Drama'];2009
16553;83450;0.2698412698412698;Brest Fortress (Brestskaya krepost);['Action', 'Drama', 'War'];2010
16560;83525;0.2698412698412698;Outrage (Autoreiji);['Crime', 'Drama'];2010
18973;94144;0.2698412698412698;Chance of a Lifetime, The;['Crime', 'Drama'];1943
35;36;0.2698412698412698;Dead Man Walking;['Crime', 'Drama'];1995
16585;83607;0.2698412698412698;Manon;['Crime', 'Drama'];1949
18517;92096;0.2698412698412698;14 Blades (Jin yi wei);['Action', 'Drama'];2010
18503;92023;0.2698412698412698;Las Vegas Story, The;['Crime', 'Drama', 'Film-Noir'];1952
2935;3020;0.2698412698412698;Falling Down;['Action', 'Drama'];1993
2934;3019;0.2698412698412698;Drugstore Cowboy;['Crime', 'Drama'];1989
18489;91976;0.2698412698412698;Grey, The;['Action', 'Drama'];2012
18435;91795;0.2698412698412698;Hans (Kukkulan kuningas);['Crime', 'Drama'];2009
18429;91770;0.2698412698412698;Private Hell 36;['Crime', 'Drama', 'Film-Noir'];1954
18724;92956;0.2698412698412698;Little Criminals;['Crime', 'Drama'];1995
16423;82732;0.2698412698412698;New York Confidential;['Crime', 'Drama', 'Film-Noir'];1955
16412;82682;0.2698412698412698;Mickey One;['Crime', 'Drama'];1965
16407;82671;0.2698412698412698;7 Virgins (7 vírgenes);['Crime', 'Drama'];2005
18968;94126;0.2698412698412698;Bullhead (Rundskop);['Crime', 'Drama'];2011
18963;94109;0.2698412698412698;King of Devil's Island (Kongen av Bastøy);['Action', 'Drama'];2010
16281;82070;0.2698412698412698;Underworld U.S.A.;['Crime', 'Drama'];1961
16297;82141;0.2698412698412698;Brotherhood, The;['Crime', 'Drama'];1968
2502;2586;0.2698412698412698;Goodbye Lover;['Comedy', 'Crime', 'Thriller'];1999
18891;93768;0.2698412698412698;Bending the Rules;['Action', 'Drama'];2012
16331;82302;0.2698412698412698;Dillinger Is Dead (Dillinger è morto);['Crime', 'Drama'];1969
16336;82313;0.2698412698412698;Nightfall;['Crime', 'Drama', 'Film-Noir'];1957
5928;6026;0.2698412698412698;Deathmaker, The (Totmacher, Der);['Crime', 'Drama'];1995
18847;93570;0.2698412698412698;Bedevilled (Kim Bok-nam salinsageonui jeonmal);['Crime', 'Drama', 'Horror'];2010
18838;93531;0.2698412698412698;Harmagedon;['Action', 'Drama'];1986
5672;5770;0.2698412698412698;Ms. 45 (a.k.a. Angel of Vengeance);['Crime', 'Drama'];1981
16367;82438;0.2698412698412698;Tali-Ihantala 1944;['Action', 'Drama', 'War'];2007
2980;3066;0.2698412698412698;Tora! Tora! Tora!;['Action', 'Drama', 'War'];1970
16388;82567;0.2698412698412698;Riffraff;['Crime', 'Drama'];1936
18801;93399;0.2698412698412698;Take, The;['Crime', 'Drama'];1974
2976;3062;0.2698412698412698;Longest Day, The;['Action', 'Drama', 'War'];1962
16403;82641;0.2698412698412698;One-Armed Swordsman, The (Dubei dao);['Action', 'Drama'];1967
5913;6011;0.2698412698412698;Wisegirls;['Crime', 'Drama'];2002
14187;71096;0.2698412698412698;Detective (Détective);['Crime', 'Drama'];1985
137;139;0.2698412698412698;Target;['Action', 'Drama'];1995
21894;105364;0.2698412698412698;Something in the Air (Après Mai);['Action', 'Drama'];2012
6688;6797;0.2698412698412698;Bugsy;['Crime', 'Drama'];1991
6703;6812;0.2698412698412698;Rookie, The;['Action', 'Comedy', 'Thriller'];1990
23952;113024;0.2698412698412698;Unholy Wife, The;['Crime', 'Drama'];1957
23935;112959;0.2698412698412698;Go for Sisters;['Crime', 'Drama'];2013
12610;59065;0.2698412698412698;Chapter 27;['Crime', 'Drama'];2007
23908;112882;0.2698412698412698;Butcher Boys (Bone Boys);['Action', 'Comedy', 'Horror', 'Thriller'];2012
23902;112864;0.2698412698412698;10.5;['Action', 'Drama'];2004
12649;59336;0.2698412698412698;Redbelt;['Action', 'Drama'];2008
3864;3957;0.2698412698412698;Billy Jack;['Action', 'Drama'];1971
23861;112731;0.2698412698412698;Saratov Approach, The;['Action', 'Drama'];2013
6687;6796;0.2698412698412698;Boyz N the Hood;['Crime', 'Drama'];1991
12754;60020;0.2698412698412698;Warlords, The (Tau ming chong);['Action', 'Drama', 'War'];2007
6686;6795;0.2698412698412698;Black Moon Rising;['Action', 'Crime', 'Sci-Fi', 'Thriller'];1986
1610;1667;0.2698412698412698;Mad City;['Action', 'Drama'];1997
12679;59594;0.2698412698412698;War, Inc.;['Comedy', 'Crime', 'Thriller'];2008
23815;112544;0.2698412698412698;Blue;['Action', 'Drama', 'War'];2003
12701;59729;0.2698412698412698;Savage Grace;['Crime', 'Drama'];2007
12714;59832;0.2698412698412698;Where the Sidewalk Ends;['Crime', 'Drama', 'Film-Noir'];1950
23753;112332;0.2698412698412698;Caprice;['Comedy', 'Crime', 'Thriller'];1967
23743;112299;0.2698412698412698;Saints and Soldiers: Airborne Creed;['Action', 'Drama', 'War'];2012
23741;112293;0.2698412698412698;Trials of Cate McCall, The;['Crime', 'Drama'];2013
12574;58842;0.2698412698412698;Assembly (Ji jie hao);['Action', 'Drama', 'War'];2007
23972;113099;0.2698412698412698;8-Ball (8-pallo);['Crime', 'Drama'];2013
23991;113188;0.2698412698412698;Rover, The;['Crime', 'Drama'];2014
6715;6824;0.2698412698412698;Ruby;['Crime', 'Drama'];1992
244;247;0.2698412698412698;Heavenly Creatures;['Crime', 'Drama'];1994
32430;144600;0.2698412698412698;Brave Hearts: Umizaru;['Action', 'Drama'];2012
6743;6852;0.2698412698412698;In Cold Blood;['Crime', 'Drama'];1967
24213;114013;0.2698412698412698;Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III);['Drama', 'Mystery', 'Sci-Fi'];2014
1549;1601;0.2698412698412698;Hoodlum;['Crime', 'Drama', 'Film-Noir'];1997
24191;113945;0.2698412698412698;Dangerous Profession, A;['Crime', 'Drama', 'Film-Noir'];1949
24190;113943;0.2698412698412698;House of Women;['Crime', 'Drama'];1962
242;245;0.2698412698412698;The Glass Shield;['Crime', 'Drama'];1994
3918;4011;0.2698412698412698;Snatch;['Comedy', 'Crime', 'Thriller'];2000
12430;57695;0.2698412698412698;Clean, Shaven;['Crime', 'Drama'];1993
6729;6838;0.2698412698412698;Once in the Life;['Crime', 'Drama'];2000
24111;113644;0.2698412698412698;Split, The;['Crime', 'Drama'];1968
12487;58180;0.2698412698412698;Seas Beneath;['Action', 'Drama', 'War'];1931
12490;58207;0.2698412698412698;Out of the Blue (Aramoana);['Crime', 'Drama'];2006
12505;58303;0.2698412698412698;Counterfeiters, The (Die Fälscher);['Crime', 'Drama', 'War'];2007
24055;113449;0.2698412698412698;Crossroads;['Crime', 'Drama', 'Film-Noir'];1942
24042;113364;0.2698412698412698;Rob the Mob;['Crime', 'Drama'];2014
24038;113350;0.2698412698412698;I'll Follow You Down;['Drama', 'Mystery', 'Sci-Fi'];2013
24023;113286;0.2698412698412698;Lady Without Passport, A;['Crime', 'Drama', 'Film-Noir'];1950
12751;59995;0.2698412698412698;Boy A;['Crime', 'Drama'];2007
12767;60103;0.2698412698412698;Angel Face;['Crime', 'Drama', 'Film-Noir'];1952
23187;109991;0.2698412698412698;Spider;['Action', 'Drama'];2007
1697;1765;0.2698412698412698;Letter From Death Row, A;['Crime', 'Drama'];1998
21895;105366;0.2698412698412698;Shake Hands with the Devil;['Action', 'Drama'];1959
13011;61818;0.2698412698412698;Crow, The: Wicked Prayer;['Action', 'Adventure', 'Fantasy', 'Thriller'];2005
13034;62081;0.2698412698412698;Eagle Eye;['Action', 'Crime', 'Thriller', 'IMAX'];2008
23365;110599;0.2698412698412698;Sweet Jesus, Preacherman;['Action', 'Drama'];1973
23354;110564;0.2698412698412698;Slams, The;['Action', 'Drama'];1973
13049;62250;0.2698412698412698;Gomorrah (Gomorra);['Crime', 'Drama'];2008
23331;110493;0.2698412698412698;Boston's Finest;['Crime', 'Drama'];2010
32659;145745;0.2698412698412698;Witch Hunt;['Crime', 'Drama'];1999
32660;145747;0.2698412698412698;Five Thirteen;['Crime', 'Drama'];2013
23286;110342;0.2698412698412698;Pool Without Water, A (Mizu no nai puuru);['Crime', 'Drama'];1982
12777;60145;0.2698412698412698;Penalty, The;['Crime', 'Drama', 'Horror'];1920
1704;1773;0.2698412698412698;Tokyo Fist (Tokyo ken);['Action', 'Drama'];1995
13094;62792;0.2698412698412698;Pride and Glory;['Crime', 'Drama'];2008
13097;62801;0.2698412698412698;Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma);['Action', 'Drama'];1972
23254;110235;0.2698412698412698;Our Paradise (Notre paradis);['Crime', 'Drama'];2011
23235;110167;0.2698412698412698;Judge and the Assassin, The (Juge et l'assassin, Le);['Crime', 'Drama'];1976
5529;5627;0.2698412698412698;Skins;['Crime', 'Drama'];2002
13149;63391;0.2698412698412698;Goyokin;['Action', 'Drama'];1969
23203;110046;0.2698412698412698;Hunting Party, The;['Action', 'Drama', 'Western'];1971
1716;1788;0.2698412698412698;Men with Guns;['Action', 'Drama'];1997
23425;110820;0.2698412698412698;Liberation of L.B. Jones, The;['Crime', 'Drama'];1970
23442;110889;0.2698412698412698;Point Men, The;['Action', 'Drama'];2001
23460;111038;0.2698412698412698;Ten Violent Women;['Action', 'Drama'];1982
12939;61116;0.2698412698412698;Black Caesar;['Crime', 'Drama'];1973
32559;145064;0.2698412698412698;Suburra;['Crime', 'Drama'];2015
1632;1689;0.2698412698412698;Man Who Knew Too Little, The;['Comedy', 'Crime', 'Thriller'];1997
12791;60229;0.2698412698412698;Unholy Three, The;['Crime', 'Drama'];1930
12797;60259;0.2698412698412698;Bambi 2;['Animation', 'Children', 'Drama'];2006
23675;112001;0.2698412698412698;Rumble on the Docks;['Crime', 'Drama'];1956
1639;1697;0.2698412698412698;Bang;['Crime', 'Drama'];1995
23643;111844;0.2698412698412698;Bad Asses (Bad Ass 2);['Action', 'Drama'];2014
23605;111704;0.2698412698412698;Darby's Rangers;['Action', 'Drama', 'War'];1958
23557;111515;0.2698412698412698;Zatoichi's Conspiracy (Shin Zatôichi monogatari: Kasama no chimatsuri) (Zatôichi 25);['Action', 'Drama'];1973
12883;60753;0.2698412698412698;Felon;['Crime', 'Drama'];2008
23522;111368;0.2698412698412698;Paid;['Crime', 'Drama', 'Film-Noir'];1930
12907;60937;0.2698412698412698;Mummy: Tomb of the Dragon Emperor, The;['Action', 'Adventure', 'Fantasy', 'Thriller'];2008
23514;111345;0.2698412698412698;Gods of the Plague (Götter der Pest);['Crime', 'Drama'];1970
23511;111329;0.2698412698412698;Memorial Day;['Action', 'Drama', 'War'];2011
23503;111290;0.2698412698412698;Heli;['Crime', 'Drama'];2013
12929;61041;0.2698412698412698;Take, The;['Crime', 'Drama'];2007
3799;3891;0.2698412698412698;Turn It Up;['Crime', 'Drama'];2000
32626;145474;0.2698412698412698;City on Fire;['Action', 'Drama'];1979
23490;111247;0.2698412698412698;Blind Menace, The (Shiranui kengyô);['Crime', 'Drama'];1960
12388;57370;0.2698412698412698;Mad Money;['Comedy', 'Crime', 'Thriller'];2008
12384;57353;0.2698412698412698;Flawless;['Crime', 'Drama'];2007
1534;1586;0.2698412698412698;G.I. Jane;['Action', 'Drama'];1997
24785;116203;0.2698412698412698;The Last Journey;['Crime', 'Drama'];1936
32316;144356;0.2698412698412698;The Lost Bladesman;['Action', 'Drama', 'War'];2011
11896;53183;0.2698412698412698;Dragon Tiger Gate (Lung fu moon);['Action', 'Drama'];2006
4087;4180;0.2698412698412698;Reform School Girls;['Action', 'Drama'];1986
11906;53342;0.2698412698412698;Flandres (Flanders);['Action', 'Drama', 'War'];2006
24829;116323;0.2698412698412698;Cry of the City;['Crime', 'Drama'];1948
11919;53447;0.2698412698412698;Paranoid Park;['Crime', 'Drama'];2007
24815;116289;0.2698412698412698;Crime and Punishment;['Crime', 'Drama'];1983
265;268;0.2698412698412698;Little Odessa;['Crime', 'Drama'];1994
4073;4166;0.2698412698412698;Series 7: The Contenders;['Action', 'Drama'];2001
32324;144372;0.2698412698412698;The Sword with No Name;['Action', 'Drama'];2009
6751;6860;0.2698412698412698;Mobsters;['Crime', 'Drama'];1991
11953;53837;0.2698412698412698;Swoon;['Crime', 'Drama'];1992
11964;53859;0.2698412698412698;Goal II: Living the Dream;['Action', 'Drama'];2007
1428;1465;0.2698412698412698;Rosewood;['Action', 'Drama'];1997
32328;144380;0.2698412698412698;The Fatal Encounter;['Action', 'Drama'];2014
4070;4163;0.2698412698412698;Carman: The Champion;['Action', 'Drama'];2001
1429;1466;0.2698412698412698;Donnie Brasco;['Crime', 'Drama'];1997
12007;54239;0.2698412698412698;Dawn Patrol, The (Flight Commander);['Action', 'Drama', 'War'];1930
24717;116012;0.2698412698412698;The Young Savages;['Crime', 'Drama'];1961
24714;116006;0.2698412698412698;Beyond the Border;['Action', 'Drama', 'War'];2011
32312;144348;0.2698412698412698;The Tower;['Action', 'Drama'];2012
24925;116702;0.2698412698412698;Zatoichi;['Action', 'Drama'];1989
24940;116744;0.2698412698412698;Warriors of the Rainbow: Seediq Bale;['Action', 'Drama'];2011
24945;116756;0.2698412698412698;Death of a Scoundrel;['Crime', 'Drama'];1956
6886;6997;0.2698412698412698;Hoffa;['Crime', 'Drama'];1992
11774;52224;0.2698412698412698;Turn of Faith;['Crime', 'Drama'];2002
25044;117103;0.2698412698412698;Deliver Us From Evil;['Crime', 'Drama'];1973
11782;52281;0.2698412698412698;Grindhouse;['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller'];2007
11794;52375;0.2698412698412698;Hoax, The;['Crime', 'Drama'];2007
4125;4218;0.2698412698412698;River's Edge;['Crime', 'Drama'];1986
11808;52495;0.2698412698412698;Straight Time;['Crime', 'Drama'];1978
32288;144300;0.2698412698412698;As the Light Goes Out;['Action', 'Drama'];2014
24992;116891;0.2698412698412698;Max Schmeling;['Action', 'Drama', 'War'];2010
24991;116889;0.2698412698412698;Attack on Darfur;['Action', 'Drama', 'War'];2009
32290;144304;0.2698412698412698;Lethal Hostage;['Crime', 'Drama'];2012
11822;52606;0.2698412698412698;Big Nothing;['Comedy', 'Crime', 'Thriller'];2006
24979;116851;0.2698412698412698;The Apocalypse;['Action', 'Drama'];2002
24969;116825;0.2698412698412698;Those Fantastic Flying Fools;['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi'];1967
5467;5563;0.2698412698412698;City by the Sea;['Crime', 'Drama'];2002
32294;144312;0.2698412698412698;Fallen City;['Action', 'Drama'];2011
24960;116803;0.2698412698412698;Battle of the Warriors;['Action', 'Drama', 'War'];2006
32297;144318;0.2698412698412698;Colour of the Loyalty;['Crime', 'Drama'];2005
24956;116793;0.2698412698412698;The Violent Enemy;['Crime', 'Drama'];1967
24704;115985;0.2698412698412698;Going Back;['Action', 'Drama', 'War'];2001
32340;144404;0.2698412698412698;Fists of Legend;['Action', 'Drama'];2013
6821;6932;0.2698412698412698;Shattered Glass;['Crime', 'Drama'];2003
24501;115210;0.2698412698412698;Fury;['Action', 'Drama', 'War'];2014
12229;55820;0.2698412698412698;No Country for Old Men;['Crime', 'Drama'];2007
